frame_id,timestamp,contact_label,dist_raw,v_n,sigma_d,v_t,shadow_score,flow_mag,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
419,1776955347.768644,1,-31.8100,-4.3424,10.4647,296.8429,3040.2561,1.7630,0.783202,0.769669,-0.000000,0.691582,0.805492,0.002887,0.603254,0.775012,0.010187,0.541937,0.715231,0.021126,0.514894,0.663028,0.031504,0.582179,0.589501,-0.008868,0.485579,0.541430,0.006784,0.440325,0.519391,0.018027,0.401725,0.494274,0.023321,0.615770,0.504127,0.005078,0.551153,0.569062,0.025975,0.565917,0.640142,0.042619,0.589302,0.671136,0.050112,0.653916,0.472546,0.022850,0.596237,0.544724,0.041814,0.605251,0.596581,0.051744,0.627543,0.629486,0.053611,0.681568,0.466299,0.042251,0.638343,0.504601,0.059344,0.642870,0.547670,0.068526,0.661736,0.579788,0.073670
420,1776955347.851919,1,40.7557,16.4097,29.3217,366.6088,3289.5540,2.1689,0.773042,0.760877,-0.000001,0.682054,0.803615,0.013037,0.596298,0.775477,0.026869,0.537342,0.717546,0.043986,0.513952,0.666156,0.060735,0.575545,0.598342,-0.000942,0.480155,0.547452,0.016556,0.435436,0.527833,0.027361,0.397101,0.504553,0.032718,0.610004,0.517089,0.011962,0.547342,0.563891,0.041097,0.563943,0.631768,0.061525,0.585741,0.664222,0.070350,0.649093,0.485666,0.029285,0.593786,0.546995,0.055808,0.606704,0.597456,0.064678,0.630283,0.626700,0.064082,0.676960,0.474258,0.049390,0.636858,0.509750,0.072493,0.641983,0.552734,0.081744,0.660838,0.582293,0.085453
421,1776955347.931204,1,-35.8851,-4.6709,30.3527,229.6269,3325.9320,1.3570,0.771962,0.757779,-0.000001,0.681738,0.802443,0.009959,0.596678,0.773529,0.021668,0.538010,0.712285,0.036452,0.513897,0.659869,0.051104,0.575536,0.599537,-0.003574,0.479149,0.549820,0.011493,0.434503,0.530653,0.021528,0.397453,0.505953,0.026546,0.609016,0.514047,0.007901,0.548034,0.564310,0.032539,0.566474,0.628403,0.051328,0.589623,0.656843,0.059867,0.647910,0.478137,0.023253,0.593462,0.541436,0.044455,0.607789,0.589766,0.052803,0.631538,0.618131,0.053146,0.677103,0.463364,0.041008,0.637206,0.498700,0.060376,0.643658,0.540232,0.069372,0.663325,0.569307,0.073587
422,1776955348.016026,1,36.6270,20.0020,37.3016,80.2603,3375.9700,2.6707,0.770765,0.752403,-0.000001,0.680623,0.800681,0.007899,0.593749,0.769631,0.020720,0.534704,0.704821,0.037412,0.516714,0.649044,0.054165,0.575458,0.595402,-0.003798,0.479563,0.543062,0.012977,0.435929,0.523233,0.024278,0.399006,0.498758,0.029629,0.609555,0.511101,0.009254,0.547505,0.559963,0.034217,0.565787,0.623699,0.053041,0.588782,0.652735,0.061487,0.648226,0.475624,0.025962,0.593557,0.540048,0.047223,0.608484,0.587250,0.054533,0.632897,0.614744,0.053976,0.677061,0.461294,0.044864,0.637065,0.497897,0.063095,0.643951,0.538343,0.070031,0.663855,0.566752,0.072661
423,1776955348.098830,1,42.3456,18.5389,36.2045,73.3725,3271.5928,2.3663,0.771251,0.751142,-0.000001,0.680864,0.795792,0.010915,0.596333,0.764687,0.026029,0.539125,0.705350,0.045306,0.516718,0.653442,0.064613,0.574545,0.591713,-0.001214,0.480141,0.537823,0.017074,0.436217,0.517215,0.028274,0.399574,0.492921,0.034019,0.609332,0.509780,0.013297,0.550050,0.556631,0.044199,0.567708,0.621405,0.065233,0.589814,0.654131,0.074289,0.649107,0.475648,0.031746,0.596017,0.537490,0.058564,0.610808,0.586305,0.065462,0.634343,0.616199,0.063595,0.677921,0.460784,0.052877,0.639411,0.495028,0.075118,0.645724,0.537206,0.082186,0.664964,0.567545,0.084294
424,1776955348.183177,1,-44.6117,-21.3418,39.4103,56.5059,3180.8477,2.1677,0.772738,0.749243,-0.000001,0.681405,0.793633,0.012134,0.597519,0.762663,0.029025,0.541118,0.705258,0.050429,0.518963,0.654169,0.072087,0.577293,0.590319,-0.000556,0.481854,0.535369,0.018150,0.437883,0.513685,0.029413,0.400610,0.488026,0.035207,0.612280,0.509603,0.014229,0.550396,0.556411,0.046160,0.569102,0.621476,0.066896,0.591075,0.652374,0.075284,0.651210,0.475237,0.033143,0.596405,0.537745,0.061056,0.612924,0.586840,0.067084,0.637159,0.614756,0.064180,0.678765,0.459341,0.054924,0.638886,0.493227,0.077823,0.646254,0.535924,0.084395,0.665841,0.566176,0.085890
425,1776955348.265685,1,41.6064,19.3729,39.5536,62.3306,3084.0579,1.4932,0.775954,0.749003,-0.000001,0.684053,0.793881,0.011134,0.598899,0.760971,0.026966,0.542160,0.699015,0.047223,0.521394,0.645098,0.067781,0.579435,0.588588,-0.002491,0.483736,0.533354,0.014596,0.439472,0.513032,0.024878,0.401816,0.488942,0.029919,0.614557,0.506802,0.011282,0.553936,0.556438,0.040737,0.572914,0.622251,0.060347,0.595023,0.652870,0.068126,0.653354,0.472751,0.029039,0.599635,0.537918,0.054293,0.616117,0.586771,0.060350,0.640347,0.614428,0.057832,0.681258,0.457903,0.049533,0.641000,0.494953,0.071048,0.648074,0.537697,0.078074,0.667353,0.567530,0.080027
426,1776955348.349680,1,-36.9821,-18.4023,39.7987,81.8456,3083.9560,2.8190,0.783198,0.748087,-0.000001,0.691093,0.792964,0.007914,0.605261,0.755826,0.021741,0.547672,0.688858,0.040772,0.528043,0.634226,0.060147,0.587994,0.579696,-0.008657,0.489199,0.529767,0.008303,0.443147,0.511044,0.019614,0.404944,0.487229,0.025541,0.623558,0.497201,0.006285,0.558616,0.547416,0.035574,0.576633,0.612106,0.056946,0.599066,0.641466,0.066192,0.661775,0.466021,0.025268,0.603583,0.530217,0.049345,0.618231,0.578651,0.056679,0.641873,0.607354,0.055494,0.689021,0.454969,0.046805,0.645965,0.492016,0.067536,0.652761,0.532107,0.075218,0.672196,0.562087,0.077835
427,1776955348.441166,1,28.3647,-3.4952,38.7244,25.7784,3415.7592,2.6472,0.788428,0.747041,-0.000001,0.697500,0.790569,0.007292,0.612022,0.752505,0.018147,0.553757,0.683365,0.033612,0.531352,0.635540,0.048797,0.596630,0.572355,-0.013513,0.495875,0.523817,0.000364,0.448827,0.506474,0.009907,0.410642,0.483688,0.014692,0.633167,0.489542,0.000424,0.566151,0.538593,0.027095,0.583623,0.603254,0.049212,0.605941,0.631609,0.059153,0.672269,0.461128,0.018374,0.612273,0.522568,0.040438,0.626112,0.570208,0.049496,0.650226,0.598408,0.049618,0.699903,0.453506,0.038770,0.655432,0.489657,0.057705,0.661388,0.530888,0.066020,0.681060,0.561230,0.069179
428,1776955348.515900,1,26.6467,17.8146,36.2172,98.7715,3570.1729,2.4677,0.800206,0.747450,-0.000001,0.709325,0.792792,0.008614,0.623444,0.755012,0.017974,0.565269,0.684392,0.031193,0.543944,0.637055,0.043935,0.610062,0.569522,-0.014584,0.507420,0.520964,-0.001452,0.459545,0.504680,0.008349,0.420549,0.481467,0.013509,0.645201,0.484939,-0.002495,0.576678,0.537102,0.023646,0.595183,0.599904,0.045749,0.618691,0.624688,0.055602,0.683463,0.456070,0.013842,0.623302,0.522195,0.035476,0.637822,0.570539,0.044510,0.661786,0.597958,0.044432,0.711008,0.449198,0.032693,0.667900,0.491410,0.053730,0.675901,0.533271,0.063406,0.695935,0.562936,0.066975
429,1776955348.599938,0,31.6937,-2.4782,28.1057,97.6565,3313.7411,1.8608,0.819968,0.753341,-0.000001,0.728981,0.798163,0.008655,0.643590,0.758249,0.020745,0.585188,0.690824,0.038001,0.556048,0.647994,0.055294,0.625078,0.574121,-0.014275,0.523530,0.516175,0.000149,0.474989,0.495985,0.010577,0.436246,0.470589,0.016704,0.660888,0.489185,0.000535,0.594210,0.532926,0.032875,0.609893,0.596713,0.058011,0.631634,0.624188,0.068910,0.699867,0.458416,0.019377,0.640744,0.519817,0.046360,0.654075,0.570809,0.055102,0.675700,0.598934,0.053716,0.728370,0.448442,0.040915,0.685794,0.491008,0.066418,0.693063,0.534367,0.076549,0.711977,0.565408,0.079677
430,1776955348.681915,0,22.1986,14.7952,25.8650,218.2358,3136.4590,1.8661,0.844587,0.757969,-0.000001,0.750031,0.802199,0.011496,0.664078,0.761407,0.025175,0.607135,0.696762,0.045737,0.576084,0.650599,0.066434,0.648145,0.572505,-0.022261,0.541366,0.512053,-0.010434,0.489096,0.484717,-0.002428,0.448340,0.452758,0.003043,0.686485,0.489770,-0.004191,0.613456,0.531788,0.034226,0.628117,0.599664,0.065414,0.648767,0.627677,0.078744,0.724817,0.459644,0.018395,0.659149,0.517054,0.050656,0.672399,0.571798,0.061666,0.693516,0.599604,0.060246,0.751383,0.447834,0.044520,0.702568,0.485299,0.074954,0.708823,0.533762,0.087776,0.727615,0.568119,0.091584
431,1776955348.767947,0,15.3350,-3.2574,5.6565,221.7672,8132.1201,2.3313,0.877228,0.766793,-0.000001,0.782923,0.818503,0.002361,0.692480,0.772969,0.010527,0.630258,0.697414,0.024188,0.601836,0.645614,0.038639,0.681490,0.580929,-0.020471,0.570685,0.510602,-0.012534,0.516561,0.477357,-0.005696,0.472751,0.441715,-0.001982,0.718251,0.492225,-0.006691,0.636652,0.519854,0.013675,0.646843,0.585614,0.034245,0.667563,0.616442,0.044590,0.755049,0.454100,0.010637,0.680600,0.505588,0.028986,0.689041,0.561231,0.040139,0.708704,0.591840,0.042805,0.782415,0.440292,0.029724,0.724469,0.479224,0.050602,0.727460,0.530363,0.063852,0.745453,0.565032,0.070671
432,1776955348.850152,0,9.5355,-4.2778,7.8889,275.1217,4904.8517,2.5484,0.912160,0.776545,-0.000001,0.812049,0.829425,0.000404,0.719103,0.780062,0.009834,0.657532,0.700433,0.028355,0.630251,0.639258,0.048298,0.713496,0.580786,-0.032886,0.597055,0.507151,-0.022906,0.540050,0.472927,-0.014810,0.494365,0.435889,-0.010218,0.751784,0.493064,-0.012254,0.663792,0.520492,0.019324,0.674949,0.589045,0.048033,0.696614,0.620624,0.060761,0.787827,0.453359,0.012386,0.706583,0.499322,0.040290,0.716252,0.559633,0.054817,0.736443,0.593647,0.056551,0.813653,0.435757,0.038991,0.754105,0.473715,0.064289,0.757013,0.527700,0.077080,0.774798,0.565698,0.081942
433,1776955348.932269,0,23.7830,-1.9777,7.5612,499.3342,3807.8465,2.5174,0.940075,0.783794,-0.000001,0.831781,0.832296,0.001386,0.738115,0.776664,0.015729,0.678989,0.702812,0.045346,0.648917,0.641400,0.077491,0.739991,0.582331,-0.057613,0.618353,0.503661,-0.053718,0.556180,0.466626,-0.051217,0.507946,0.425834,-0.048586,0.782150,0.498120,-0.026983,0.684092,0.513475,0.021046,0.695284,0.587473,0.064620,0.715827,0.622180,0.082677,0.816686,0.456338,0.008192,0.725597,0.488824,0.051601,0.737479,0.557685,0.072955,0.757564,0.592232,0.074365,0.839116,0.431999,0.045948,0.776359,0.468625,0.081173,0.778678,0.526533,0.096289,0.795396,0.566009,0.099549
434,1776955349.016995,0,33.5780,2.8449,8.1345,530.0372,3790.3211,2.5927,0.954007,0.791960,-0.000001,0.841122,0.834892,0.002087,0.748296,0.777531,0.017889,0.691324,0.710617,0.050951,0.649824,0.653618,0.087050,0.749941,0.584575,-0.065886,0.626921,0.506861,-0.063273,0.562836,0.468061,-0.060412,0.512756,0.428500,-0.055400,0.793904,0.499858,-0.030189,0.691247,0.507033,0.022860,0.696486,0.582756,0.074885,0.713272,0.625275,0.099917,0.829459,0.457578,0.010747,0.734412,0.481446,0.060292,0.739829,0.551674,0.091443,0.756636,0.590892,0.100593,0.850402,0.434247,0.054532,0.782954,0.455908,0.094701,0.778135,0.512912,0.116903,0.791932,0.557305,0.126688
435,1776955349.101002,0,1.2201,-3.5287,11.2059,516.9660,4785.7021,2.3788,0.933021,0.796246,-0.000001,0.824448,0.838617,-0.003953,0.724539,0.784615,0.009632,0.662668,0.701454,0.037493,0.633908,0.643724,0.067777,0.728606,0.579859,-0.048429,0.605220,0.505527,-0.034871,0.545482,0.475393,-0.024227,0.494268,0.438398,-0.018356,0.770238,0.486911,-0.020300,0.670287,0.524854,0.021832,0.683988,0.606827,0.058082,0.708486,0.644990,0.072973,0.803509,0.446378,0.012410,0.714417,0.504279,0.049999,0.728562,0.571367,0.066810,0.751621,0.603896,0.066866,0.824232,0.427299,0.046934,0.759254,0.467915,0.076786,0.765847,0.521900,0.089318,0.786305,0.560311,0.092387
436,1776955349.179375,0,-24.7211,-8.5641,20.0999,488.8606,6361.7577,1.4843,0.891894,0.796002,-0.000000,0.783149,0.843072,-0.002029,0.683472,0.789859,0.005414,0.616901,0.709250,0.020477,0.589499,0.662091,0.036273,0.680805,0.586348,-0.027299,0.563871,0.525899,-0.012944,0.506312,0.502003,-0.000937,0.458288,0.468873,0.004571,0.718298,0.497336,-0.008937,0.626235,0.536030,0.013759,0.631007,0.611489,0.035383,0.649813,0.648389,0.044829,0.753313,0.461727,0.013940,0.670409,0.517783,0.035151,0.676553,0.577709,0.047660,0.697428,0.614414,0.049530,0.777132,0.448990,0.038376,0.713205,0.490297,0.059161,0.716242,0.543691,0.070846,0.734236,0.579843,0.076072
437,1776955349.263343,1,69.6230,11.4600,31.6586,494.7597,9.8696,1.0303,0.827819,0.794179,-0.000000,0.724774,0.832320,0.005094,0.630199,0.788250,0.017939,0.568331,0.720911,0.035768,0.537748,0.676516,0.053791,0.610820,0.594781,-0.001865,0.506618,0.547489,0.025865,0.457542,0.538114,0.044502,0.416549,0.516454,0.053944,0.648161,0.512241,0.015543,0.572707,0.562823,0.048285,0.578630,0.635519,0.067081,0.596646,0.673049,0.074147,0.688575,0.485377,0.037615,0.623427,0.556778,0.066818,0.632666,0.617055,0.071072,0.653996,0.651750,0.066739,0.715809,0.476367,0.062038,0.667879,0.517753,0.088697,0.672630,0.566492,0.095836,0.690998,0.599514,0.097129
438,1776955349.347681,0,33.9259,0.0870,32.1131,479.9127,3292.7409,1.8705,0.779964,0.795639,-0.000000,0.685109,0.828657,-0.003910,0.598175,0.797323,0.002554,0.535885,0.741805,0.014362,0.502899,0.695645,0.026606,0.573470,0.611979,-0.010455,0.475636,0.565776,0.006237,0.429889,0.544921,0.016926,0.392116,0.518397,0.022160,0.607317,0.532468,0.008062,0.538585,0.595905,0.029726,0.545493,0.666207,0.042762,0.564722,0.699039,0.047447,0.643621,0.505722,0.030017,0.581828,0.579252,0.049618,0.585962,0.633182,0.055099,0.604064,0.666110,0.053901,0.668927,0.500209,0.053281,0.622733,0.536539,0.072037,0.625223,0.583206,0.080275,0.642152,0.618052,0.084641
439,1776955349.432813,0,-35.0649,-9.0713,38.5637,412.8704,3295.4187,2.5670,0.763488,0.779103,-0.000000,0.672828,0.822445,0.010604,0.591518,0.795197,0.021039,0.533769,0.736318,0.034873,0.507230,0.682010,0.048748,0.564594,0.624503,-0.003730,0.468675,0.575804,0.010906,0.424245,0.552113,0.019887,0.387470,0.525342,0.024799,0.598739,0.541499,0.010048,0.538224,0.583594,0.037605,0.551707,0.649298,0.058876,0.571653,0.683651,0.069030,0.638581,0.509312,0.027930,0.584787,0.563377,0.054560,0.593954,0.613879,0.066620,0.614391,0.644545,0.068767,0.667344,0.498721,0.048122,0.630379,0.526476,0.072749,0.633535,0.567425,0.084786,0.650435,0.595757,0.090845
440,1776955349.516026,0,-13.8289,2.7230,39.6258,257.3721,3430.1934,2.8853,0.772564,0.766921,-0.000001,0.683579,0.809215,0.000704,0.599076,0.779299,0.009662,0.538977,0.723949,0.024851,0.509754,0.679928,0.040621,0.578039,0.606469,-0.020129,0.475968,0.570586,-0.010469,0.430172,0.555166,-0.003498,0.391768,0.531760,-0.000005,0.610380,0.522742,-0.003688,0.542463,0.582351,0.017123,0.560469,0.648201,0.035681,0.582780,0.674444,0.043880,0.645856,0.491547,0.016278,0.586433,0.561229,0.033573,0.601152,0.611205,0.040962,0.624785,0.637015,0.040921,0.671916,0.481953,0.038155,0.627943,0.522328,0.053634,0.634800,0.566199,0.060818,0.654629,0.596449,0.063981
441,1776955349.596829,1,-13.2802,-20.7258,38.0870,62.3782,3632.3129,3.4515,0.779411,0.758277,-0.000001,0.691700,0.799713,-0.000546,0.605330,0.767505,0.008255,0.544740,0.707115,0.023382,0.519080,0.664542,0.039284,0.588082,0.593335,-0.021406,0.484719,0.559875,-0.011306,0.437140,0.549241,-0.003678,0.396787,0.529566,-0.000262,0.620014,0.510761,-0.005862,0.548767,0.569087,0.012991,0.566010,0.633715,0.030997,0.587860,0.657334,0.039141,0.654293,0.480969,0.013219,0.591808,0.548677,0.029420,0.605527,0.596897,0.037971,0.628264,0.619977,0.038773,0.679698,0.472808,0.033775,0.634016,0.511893,0.048245,0.639885,0.554129,0.055846,0.658852,0.582605,0.059338
442,1776955349.681138,1,35.2855,0.3399,28.2251,32.6361,3030.9592,2.5316,0.778582,0.757880,-0.000001,0.690842,0.798994,0.006171,0.607961,0.770836,0.017776,0.550086,0.721528,0.034607,0.521110,0.684118,0.051873,0.585135,0.596146,-0.009924,0.488392,0.558403,0.005219,0.441341,0.545932,0.014591,0.401333,0.526913,0.019173,0.618823,0.517299,0.005083,0.554530,0.570314,0.032443,0.571332,0.633547,0.052324,0.592130,0.660083,0.060645,0.655866,0.490405,0.023983,0.598436,0.553933,0.047672,0.611863,0.600473,0.055556,0.633062,0.624327,0.054658,0.682384,0.483309,0.045149,0.640506,0.516080,0.065626,0.646582,0.555058,0.074187,0.664597,0.582884,0.077470
443,1776955349.767366,1,20.4957,13.8901,25.5112,32.8837,3226.5279,1.8760,0.778569,0.766095,-0.000001,0.691159,0.807237,0.004977,0.607613,0.777566,0.014777,0.548992,0.726309,0.029623,0.520732,0.687791,0.044753,0.587068,0.604565,-0.015343,0.488933,0.563425,-0.005181,0.441695,0.549200,0.001518,0.401768,0.530037,0.004727,0.620566,0.523077,-0.001317,0.554472,0.576045,0.021247,0.571052,0.638448,0.040659,0.592270,0.664497,0.049218,0.656953,0.494234,0.016339,0.598760,0.557608,0.035015,0.611777,0.603261,0.043711,0.634020,0.627843,0.044356,0.683240,0.486792,0.036194,0.640701,0.520400,0.052670,0.646721,0.560535,0.061216,0.665119,0.588486,0.065219
444,1776955349.848238,1,-35.3089,-5.3700,25.5760,19.4659,3245.9928,1.6506,0.782317,0.771125,-0.000001,0.693742,0.814865,0.006037,0.608483,0.784144,0.018745,0.550414,0.727078,0.037189,0.522904,0.688505,0.056155,0.589302,0.602613,-0.011781,0.491090,0.563700,0.004200,0.444169,0.553794,0.014870,0.404703,0.537136,0.020494,0.623791,0.523863,0.003891,0.555959,0.576513,0.033174,0.572720,0.640440,0.055480,0.593683,0.666002,0.065061,0.660048,0.497950,0.023404,0.599107,0.560398,0.047085,0.612206,0.608636,0.055329,0.633958,0.633998,0.054534,0.685547,0.491425,0.045332,0.640905,0.525084,0.065393,0.646224,0.566616,0.073687,0.664467,0.596953,0.076554
445,1776955349.930419,1,44.1353,14.3539,30.0308,64.5199,3300.6329,2.7646,0.790723,0.772473,-0.000001,0.700664,0.816204,0.004646,0.616263,0.782530,0.019240,0.558860,0.723346,0.041200,0.528355,0.684932,0.063815,0.598186,0.599073,-0.014322,0.497333,0.561020,0.006658,0.449776,0.552267,0.020999,0.410134,0.533726,0.029209,0.633642,0.522758,0.005412,0.565337,0.574071,0.043489,0.581060,0.639712,0.069705,0.602049,0.667781,0.080414,0.670363,0.498100,0.029280,0.608758,0.559114,0.060658,0.623083,0.611620,0.068035,0.644930,0.639801,0.064778,0.695696,0.489218,0.055639,0.651699,0.526021,0.081455,0.657018,0.570617,0.089031,0.674913,0.604833,0.090044
446,1776955350.014137,1,-42.0037,-19.3223,36.1162,95.1667,3520.3780,1.8194,0.801680,0.773474,-0.000001,0.710605,0.815823,0.004409,0.626449,0.781715,0.018566,0.570643,0.722167,0.040409,0.538302,0.682506,0.063020,0.609664,0.594432,-0.015147,0.508559,0.557039,0.004884,0.460084,0.548833,0.017524,0.419545,0.531123,0.024578,0.645888,0.518154,0.004752,0.575634,0.568307,0.043760,0.591479,0.634513,0.069680,0.612994,0.662369,0.079483,0.682318,0.493368,0.028669,0.618606,0.552904,0.060951,0.633389,0.607373,0.067851,0.655153,0.635112,0.063635,0.707210,0.483935,0.055103,0.661090,0.519479,0.082261,0.666747,0.566003,0.090354,0.684854,0.600786,0.091107
447,1776955350.097467,0,-24.0705,-11.1416,33.7291,151.5324,3473.1968,2.1628,0.820294,0.779502,-0.000001,0.728487,0.824988,0.004657,0.641686,0.786950,0.015107,0.582324,0.722996,0.031862,0.550161,0.682016,0.049066,0.627683,0.599111,-0.019956,0.520459,0.553104,-0.007331,0.469786,0.538632,0.001828,0.427515,0.517440,0.007236,0.661875,0.514130,-0.003115,0.588172,0.565797,0.027204,0.602296,0.630458,0.051817,0.623558,0.658197,0.062578,0.697265,0.485826,0.017648,0.632087,0.551946,0.041807,0.644066,0.602604,0.050650,0.665855,0.631429,0.050108,0.722058,0.477652,0.040965,0.675394,0.521465,0.063361,0.680691,0.566882,0.073038,0.698493,0.600609,0.076500
448,1776955350.181216,0,45.4887,20.1994,38.9356,209.3690,3059.2982,1.9429,0.836825,0.788572,-0.000001,0.740572,0.833918,0.009588,0.652568,0.792054,0.025747,0.594773,0.725615,0.049513,0.565606,0.679535,0.074149,0.635849,0.603983,-0.013958,0.530019,0.550577,0.004544,0.479944,0.529815,0.015330,0.438249,0.502308,0.021474,0.673317,0.520598,0.006122,0.597186,0.557778,0.049829,0.613207,0.625245,0.080774,0.634905,0.657687,0.093553,0.711465,0.489844,0.030471,0.642601,0.540673,0.068430,0.655837,0.595763,0.079604,0.677076,0.628896,0.077559,0.738385,0.477659,0.057709,0.689937,0.511867,0.090726,0.694674,0.557507,0.102228,0.711995,0.594118,0.104839
449,1776955350.268775,0,46.6466,0.6278,38.8619,221.0465,2798.9032,2.0340,0.853140,0.801002,-0.000001,0.755115,0.848677,0.015286,0.664004,0.800714,0.033883,0.606494,0.728179,0.059090,0.583210,0.675063,0.085209,0.647533,0.617002,-0.010590,0.540467,0.554510,0.006023,0.489534,0.526886,0.016132,0.448343,0.494088,0.021963,0.685704,0.528770,0.007272,0.608573,0.563921,0.049931,0.624865,0.630943,0.083647,0.645569,0.661793,0.098930,0.725400,0.490470,0.029566,0.654706,0.541095,0.068842,0.667543,0.595388,0.085602,0.688902,0.627262,0.087505,0.754486,0.475230,0.054777,0.702952,0.508766,0.089012,0.706087,0.554870,0.103660,0.723368,0.590665,0.108988
450,1776955350.349151,0,51.9925,23.4991,40.1835,338.6573,8613.0574,2.0297,0.875578,0.824616,-0.000001,0.773592,0.873404,0.015160,0.676959,0.823530,0.037557,0.618382,0.755249,0.067920,0.592355,0.705311,0.100259,0.662847,0.634584,-0.011662,0.551697,0.570036,0.005220,0.498248,0.542965,0.016106,0.454012,0.513500,0.022873,0.701437,0.546395,0.007886,0.615172,0.573712,0.049746,0.625531,0.641960,0.084715,0.643600,0.679454,0.101940,0.739784,0.504208,0.031924,0.659354,0.549686,0.071432,0.665335,0.607822,0.092206,0.682752,0.643477,0.098095,0.766611,0.484723,0.058679,0.706702,0.514249,0.091909,0.703347,0.565113,0.108028,0.717788,0.603176,0.115729
451,1776955350.430651,0,46.5893,17.6649,28.7892,394.0670,8956.4767,1.9847,0.888134,0.845105,-0.000001,0.784476,0.906952,0.003955,0.676782,0.854880,0.020502,0.607528,0.768590,0.044907,0.589511,0.706355,0.070536,0.667194,0.655289,-0.017122,0.545974,0.588276,0.000512,0.489093,0.560084,0.014005,0.440952,0.530512,0.020931,0.704893,0.556835,0.001573,0.608525,0.584024,0.031814,0.623722,0.658886,0.058735,0.650278,0.698709,0.072202,0.743639,0.508656,0.024362,0.655343,0.550617,0.049918,0.664688,0.612381,0.063340,0.690743,0.652197,0.066405,0.771457,0.485912,0.049306,0.705720,0.515680,0.070331,0.707233,0.567625,0.080207,0.729499,0.604787,0.084557
452,1776955350.517190,0,23.4870,-5.5004,9.9385,182.9666,8885.9091,2.5451,0.880516,0.872303,-0.000001,0.777556,0.936065,0.008043,0.670459,0.883546,0.022323,0.595512,0.800471,0.043266,0.564035,0.744496,0.064980,0.647312,0.697818,-0.023340,0.523613,0.624319,-0.012919,0.464803,0.587318,-0.003839,0.413684,0.548421,0.000709,0.683885,0.590697,-0.007086,0.583067,0.608699,0.020853,0.594170,0.682242,0.050071,0.616892,0.721004,0.064560,0.724934,0.532588,0.013929,0.632120,0.571002,0.040720,0.638678,0.633405,0.061414,0.663372,0.673985,0.068745,0.757091,0.502355,0.036941,0.688451,0.520712,0.060169,0.687512,0.574124,0.075691,0.709384,0.613430,0.084107
453,1776955350.596308,0,34.7430,-2.9759,10.2892,107.8257,5818.8248,3.3539,0.862007,0.886980,-0.000001,0.754128,0.946571,0.013189,0.644510,0.902281,0.026622,0.568561,0.820174,0.043602,0.543226,0.752003,0.060411,0.619490,0.728917,-0.014215,0.497316,0.654345,-0.000895,0.438776,0.619393,0.011963,0.387697,0.582313,0.018719,0.654928,0.618936,-0.004196,0.555865,0.622885,0.017712,0.570369,0.694240,0.041704,0.598499,0.733147,0.054544,0.698559,0.553414,0.011474,0.607484,0.578417,0.033773,0.617095,0.642296,0.052531,0.645907,0.683108,0.059936,0.735416,0.515477,0.029723,0.664958,0.522303,0.053279,0.665745,0.577386,0.070918,0.690762,0.615519,0.081029
454,1776955350.684009,0,56.9190,1.2316,12.1334,55.5515,6449.1377,1.3343,0.848160,0.877097,-0.000001,0.737373,0.951117,0.012286,0.619165,0.912576,0.025492,0.541098,0.824399,0.042491,0.522577,0.750844,0.059142,0.594591,0.733586,-0.010265,0.469507,0.671039,0.009972,0.412759,0.641112,0.027066,0.360449,0.609547,0.035223,0.628898,0.615703,0.001061,0.528529,0.638121,0.027519,0.548720,0.711819,0.052605,0.578808,0.751251,0.065982,0.671551,0.545830,0.018346,0.580848,0.588131,0.044532,0.593359,0.653659,0.064690,0.622790,0.696278,0.072637,0.707185,0.507827,0.038110,0.633827,0.527510,0.064194,0.635844,0.583156,0.083047,0.661004,0.620932,0.094008
455,1776955350.766597,0,-67.8157,-28.6013,44.7297,369.4924,1751.5485,1.2469,0.817177,0.852313,-0.000000,0.709292,0.926263,0.010557,0.592356,0.897202,0.023573,0.512233,0.820907,0.039342,0.493577,0.747120,0.055007,0.554261,0.724715,-0.002521,0.429815,0.667657,0.019053,0.373281,0.647668,0.037257,0.322660,0.626722,0.046392,0.587674,0.605852,0.008181,0.496252,0.628522,0.033553,0.518537,0.700055,0.057024,0.551061,0.741864,0.070401,0.631492,0.533655,0.023779,0.550265,0.580553,0.049153,0.566266,0.641724,0.066218,0.597216,0.681858,0.072705,0.668864,0.493456,0.041462,0.604554,0.519454,0.066874,0.609211,0.569865,0.082708,0.634153,0.603725,0.091806
